"","ptID","category","slope","WMA","old","x","y"
"812",812,"deciduous",19,"James D. Martin - Skyline Wildlife Management Area",0,"585838.741763801"," 3872104.52972273"
"813",813,"deciduous",18,"James D. Martin - Skyline Wildlife Management Area",0,"589128.547229549"," 3863759.88899914"
"814",814,"deciduous",21,"James D. Martin - Skyline Wildlife Management Area",0,"574624.730324203"," 3849255.11262071"
"815",815,"deciduous",23,"James D. Martin - Skyline Wildlife Management Area",0,"581253.796906191"," 3869009.10833849"
"816",816,"deciduous",7,"James D. Martin - Skyline Wildlife Management Area",0,"578808.35443061"," 3858543.07976963"
"817",817,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"592944.037262608"," 3864567.28358994"
"818",818,"deciduous",6,"James D. Martin - Skyline Wildlife Management Area",0,"587163.478186111"," 3861673.56595999"
"819",819,"deciduous",11,"James D. Martin - Skyline Wildlife Management Area",0,"581958.724390868"," 3871571.92204354"
"820",820,"deciduous",22,"James D. Martin - Skyline Wildlife Management Area",0,"579749.0489959"," 3855407.4934055"
"821",821,"mixed",6,"James D. Martin - Skyline Wildlife Management Area",0,"596669.623915909"," 3854776.62400633"
"822",822,"deciduous",27,"James D. Martin - Skyline Wildlife Management Area",0,"576138.076685483"," 3852011.37527559"
"823",823,"open",2,"James D. Martin - Skyline Wildlife Management Area",0,"596124.53238141"," 3854170.43743729"
"824",824,"deciduous",20,"James D. Martin - Skyline Wildlife Management Area",0,"591232.622747117"," 3871957.46743995"
"825",825,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"591075.763624614"," 3870657.70979555"
"826",826,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"589850.721979982"," 3869308.70241704"
"827",827,"deciduous",9,"James D. Martin - Skyline Wildlife Management Area",0,"590839.07948523"," 3870411.02820573"
"828",828,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"596366.87040768"," 3868518.52895845"
"829",829,"deciduous",24,"James D. Martin - Skyline Wildlife Management Area",0,"586409.786698401"," 3862670.38153794"
"830",830,"deciduous",13,"James D. Martin - Skyline Wildlife Management Area",0,"584979.357493706"," 3860145.52893405"
"831",831,"deciduous",13,"James D. Martin - Skyline Wildlife Management Area",0,"588584.882151504"," 3869726.10342036"
"832",832,"deciduous",16,"James D. Martin - Skyline Wildlife Management Area",0,"586905.886486048"," 3862773.249214"
"833",833,"deciduous",4,"James D. Martin - Skyline Wildlife Management Area",0,"589925.816432941"," 3867270.18205622"
"834",834,"deciduous",4,"James D. Martin - Skyline Wildlife Management Area",0,"578006.973281465"," 3854674.50386814"
"835",835,"deciduous",13,"James D. Martin - Skyline Wildlife Management Area",0,"587887.599752123"," 3861934.30851733"
"836",836,"mixed",2,"James D. Martin - Skyline Wildlife Management Area",0,"576058.141454756"," 3849001.21112048"
"837",837,"deciduous",13,"James D. Martin - Skyline Wildlife Management Area",0,"580701.671621001"," 3868642.61397478"
"838",838,"deciduous",16,"James D. Martin - Skyline Wildlife Management Area",0,"586795.940874685"," 3863829.20363878"
"839",839,"deciduous",14,"James D. Martin - Skyline Wildlife Management Area",0,"577906.784976152"," 3863019.27883948"
"840",840,"deciduous",13,"James D. Martin - Skyline Wildlife Management Area",0,"576024.964594124"," 3860536.75073151"
"841",841,"deciduous",13,"James D. Martin - Skyline Wildlife Management Area",0,"594900.005900373"," 3865310.01679478"
"842",842,"deciduous",4,"James D. Martin - Skyline Wildlife Management Area",0,"594661.569679985"," 3855682.10030874"
"843",843,"deciduous",2,"James D. Martin - Skyline Wildlife Management Area",0,"579981.127974731"," 3858731.90661894"
"844",844,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"588109.705583277"," 3871712.45216454"
"845",845,"deciduous",11,"James D. Martin - Skyline Wildlife Management Area",0,"575821.978597501"," 3850009.32811674"
"846",846,"deciduous",19,"James D. Martin - Skyline Wildlife Management Area",0,"571084.340100721"," 3850333.93748634"
"847",847,"deciduous",7,"James D. Martin - Skyline Wildlife Management Area",0,"591424.57235753"," 3865187.77159201"
"848",848,"open",0,"James D. Martin - Skyline Wildlife Management Area",0,"598229.689388739"," 3858006.50041655"
"849",849,"deciduous",11,"James D. Martin - Skyline Wildlife Management Area",0,"587983.499048237"," 3868229.00573619"
"850",850,"deciduous",5,"James D. Martin - Skyline Wildlife Management Area",0,"573653.195226874"," 3854574.71201044"
"851",851,"deciduous",13,"James D. Martin - Skyline Wildlife Management Area",0,"598041.024101254"," 3856380.90304973"
"852",852,"mixed",5,"James D. Martin - Skyline Wildlife Management Area",0,"575732.758080325"," 3861281.14149473"
"853",853,"deciduous",6,"James D. Martin - Skyline Wildlife Management Area",0,"582125.580726814"," 3861727.60261258"
"854",854,"deciduous",18,"James D. Martin - Skyline Wildlife Management Area",0,"583806.936120571"," 3868082.73693233"
"855",855,"deciduous",18,"James D. Martin - Skyline Wildlife Management Area",0,"588865.743962675"," 3856375.13787852"
"856",856,"open",1,"James D. Martin - Skyline Wildlife Management Area",0,"573544.498108513"," 3855331.81278333"
"857",857,"mixed",0,"James D. Martin - Skyline Wildlife Management Area",0,"597001.395173208"," 3853191.79599319"
"858",858,"deciduous",13,"James D. Martin - Skyline Wildlife Management Area",0,"593870.298888377"," 3864719.43232672"
"859",859,"deciduous",17,"James D. Martin - Skyline Wildlife Management Area",0,"577181.583899841"," 3859621.71102529"
"860",860,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"584014.063703618"," 3866151.35821327"
"861",861,"deciduous",4,"James D. Martin - Skyline Wildlife Management Area",0,"578883.575838728"," 3856504.43873742"
"862",862,"deciduous",7,"James D. Martin - Skyline Wildlife Management Area",0,"578316.968738803"," 3871614.40790601"
"863",863,"evergreen",18,"James D. Martin - Skyline Wildlife Management Area",0,"577196.624468265"," 3865714.79118963"
"864",864,"deciduous",15,"James D. Martin - Skyline Wildlife Management Area",0,"591624.371604762"," 3866304.30584409"
"865",865,"deciduous",9,"James D. Martin - Skyline Wildlife Management Area",0,"586504.036109652"," 3868636.55237227"
"866",866,"deciduous",14,"James D. Martin - Skyline Wildlife Management Area",0,"575619.666405432"," 3849490.49245735"
"867",867,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"585655.560376494"," 3862412.45837655"
"868",868,"deciduous",15,"James D. Martin - Skyline Wildlife Management Area",0,"588347.9383195"," 3868852.08305633"
"869",869,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"586946.225445049"," 3866623.38091988"
"870",870,"deciduous",11,"James D. Martin - Skyline Wildlife Management Area",0,"588757.114675378"," 3866812.12112859"
"871",871,"deciduous",0,"James D. Martin - Skyline Wildlife Management Area",0,"595759.748728318"," 3852919.87453747"
"872",872,"deciduous",20,"James D. Martin - Skyline Wildlife Management Area",0,"596342.271054283"," 3865144.88561637"
"873",873,"evergreen",2,"James D. Martin - Skyline Wildlife Management Area",0,"590558.962979466"," 3856604.73938634"
"874",874,"deciduous",2,"James D. Martin - Skyline Wildlife Management Area",0,"574290.724980007"," 3849256.54779897"
"875",875,"deciduous",15,"James D. Martin - Skyline Wildlife Management Area",0,"591638.332786505"," 3868633.25225242"
"876",876,"deciduous",20,"James D. Martin - Skyline Wildlife Management Area",0,"588132.482572059"," 3871321.95797635"
"877",877,"deciduous",15,"James D. Martin - Skyline Wildlife Management Area",0,"598731.83494243"," 3855987.42348927"
"878",878,"deciduous",25,"James D. Martin - Skyline Wildlife Management Area",0,"584960.15889158"," 3869318.9899472"
"879",879,"deciduous",4,"James D. Martin - Skyline Wildlife Management Area",0,"578659.84599395"," 3860140.42119059"
"880",880,"deciduous",13,"James D. Martin - Skyline Wildlife Management Area",0,"585299.982496519"," 3869376.76282372"
"881",881,"deciduous",11,"James D. Martin - Skyline Wildlife Management Area",0,"585007.892434842"," 3859814.21479557"
"882",882,"deciduous",4,"James D. Martin - Skyline Wildlife Management Area",0,"572785.386290895"," 3848770.23189346"
"883",883,"deciduous",5,"James D. Martin - Skyline Wildlife Management Area",0,"585527.261931802"," 3857345.51121673"
"884",884,"deciduous",8,"James D. Martin - Skyline Wildlife Management Area",0,"590116.612351161"," 3857990.7093059"
"885",885,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"583846.903500376"," 3871305.36682806"
"886",886,"deciduous",16,"James D. Martin - Skyline Wildlife Management Area",0,"598828.251435475"," 3856665.58069608"
"887",887,"deciduous",2,"James D. Martin - Skyline Wildlife Management Area",0,"578603.532045091"," 3855186.23934823"
"888",888,"deciduous",15,"James D. Martin - Skyline Wildlife Management Area",0,"577172.237435297"," 3853587.55327046"
"889",889,"deciduous",3,"James D. Martin - Skyline Wildlife Management Area",0,"589952.666748766"," 3863174.72868828"
"890",890,"deciduous",2,"James D. Martin - Skyline Wildlife Management Area",0,"589971.350873711"," 3866489.1617902"
"891",891,"deciduous",2,"James D. Martin - Skyline Wildlife Management Area",0,"579856.981842283"," 3860267.21638558"
"892",892,"deciduous",21,"James D. Martin - Skyline Wildlife Management Area",0,"595778.26233097"," 3864032.60999257"
"893",893,"deciduous",17,"James D. Martin - Skyline Wildlife Management Area",0,"595265.911907623"," 3854400.38937319"
"894",894,"deciduous",15,"James D. Martin - Skyline Wildlife Management Area",0,"591332.538790983"," 3852379.11683837"
"895",895,"deciduous",20,"James D. Martin - Skyline Wildlife Management Area",0,"585565.503050132"," 3863048.28980492"
"896",896,"deciduous",20,"James D. Martin - Skyline Wildlife Management Area",0,"572802.15923798"," 3851756.41956418"
"897",897,"deciduous",10,"James D. Martin - Skyline Wildlife Management Area",0,"585997.965174044"," 3868743.73480785"
"898",898,"deciduous",1,"James D. Martin - Skyline Wildlife Management Area",0,"585607.363061426"," 3856919.72226291"
"899",899,"deciduous",4,"James D. Martin - Skyline Wildlife Management Area",0,"575314.441363906"," 3853851.33910786"
"900",900,"deciduous",17,"James D. Martin - Skyline Wildlife Management Area",0,"589256.932747985"," 3868826.62381296"
"901",901,"deciduous",6,"James D. Martin - Skyline Wildlife Management Area",0,"572444.296300839"," 3849011.35237566"
"902",902,"evergreen",0,"James D. Martin - Skyline Wildlife Management Area",0,"596800.918535471"," 3853628.91254067"
"903",903,"deciduous",18,"James D. Martin - Skyline Wildlife Management Area",0,"586382.294847145"," 3862075.4429181"
"904",904,"deciduous",14,"James D. Martin - Skyline Wildlife Management Area",0,"590910.069631354"," 3872077.32402379"
"905",905,"deciduous",21,"James D. Martin - Skyline Wildlife Management Area",0,"574992.382591775"," 3851162.70099743"
"906",906,"deciduous",13,"James D. Martin - Skyline Wildlife Management Area",0,"587295.475085294"," 3868651.99203987"
"907",907,"deciduous",4,"James D. Martin - Skyline Wildlife Management Area",0,"578561.989468066"," 3859133.81656661"
"908",908,"deciduous",17,"James D. Martin - Skyline Wildlife Management Area",0,"570841.979566244"," 3850028.00219275"
"909",909,"deciduous",4,"James D. Martin - Skyline Wildlife Management Area",0,"584384.322645269"," 3856526.49569532"
"910",910,"deciduous",4,"James D. Martin - Skyline Wildlife Management Area",0,"586592.765394157"," 3871735.12907803"
"911",911,"deciduous",20,"James D. Martin - Skyline Wildlife Management Area",0,"590462.268808493"," 3867787.51350355"
"912",912,"deciduous",3,"James D. Martin - Skyline Wildlife Management Area",0,"583288.034333404"," 3868370.36217391"
"913",913,"open",0,"James D. Martin - Skyline Wildlife Management Area",0,"597874.477045541"," 3855918.47521468"
"914",914,"deciduous",20,"James D. Martin - Skyline Wildlife Management Area",0,"577897.512215362"," 3849486.06898756"
"915",915,"deciduous",6,"James D. Martin - Skyline Wildlife Management Area",0,"574431.934482051"," 3851334.75006332"
"916",916,"deciduous",4,"James D. Martin - Skyline Wildlife Management Area",0,"588644.561386828"," 3868465.78404162"
"917",917,"deciduous",13,"James D. Martin - Skyline Wildlife Management Area",0,"576789.295043371"," 3853085.66373115"
"918",918,"deciduous",6,"James D. Martin - Skyline Wildlife Management Area",0,"572517.13053959"," 3848197.81903926"
"919",919,"deciduous",17,"James D. Martin - Skyline Wildlife Management Area",0,"576577.471323771"," 3854031.71141199"
"920",920,"deciduous",6,"James D. Martin - Skyline Wildlife Management Area",0,"578456.589665369"," 3857112.11838636"
"921",921,"deciduous",15,"James D. Martin - Skyline Wildlife Management Area",0,"588649.23923951"," 3866015.6078608"
"922",922,"deciduous",7,"James D. Martin - Skyline Wildlife Management Area",0,"591131.859220996"," 3864677.45596337"
"923",923,"deciduous",15,"James D. Martin - Skyline Wildlife Management Area",0,"576246.751504667"," 3851254.24863975"
"924",924,"deciduous",22,"James D. Martin - Skyline Wildlife Management Area",0,"586208.209502549"," 3864033.67964757"
"925",925,"deciduous",11,"James D. Martin - Skyline Wildlife Management Area",0,"584935.307933267"," 3868126.35220769"
"926",926,"deciduous",14,"James D. Martin - Skyline Wildlife Management Area",0,"590656.017396134"," 3868217.47242431"
"927",927,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"579792.692187977"," 3868668.04365277"
"928",928,"deciduous",6,"James D. Martin - Skyline Wildlife Management Area",0,"595239.326893894"," 3855687.65455276"
"929",929,"deciduous",14,"James D. Martin - Skyline Wildlife Management Area",0,"595078.238000769"," 3854657.02511431"
"930",930,"deciduous",9,"James D. Martin - Skyline Wildlife Management Area",0,"591666.967561208"," 3871737.50878384"
"931",931,"mixed",20,"James D. Martin - Skyline Wildlife Management Area",0,"595055.695674979"," 3864100.37480887"
"932",932,"deciduous",15,"James D. Martin - Skyline Wildlife Management Area",0,"590303.919591493"," 3869594.83798939"
"933",933,"deciduous",3,"James D. Martin - Skyline Wildlife Management Area",0,"578771.557960484"," 3855977.16050024"
"934",934,"deciduous",5,"James D. Martin - Skyline Wildlife Management Area",0,"585133.166732175"," 3871722.55048563"
"935",935,"deciduous",15,"James D. Martin - Skyline Wildlife Management Area",0,"577732.11072711"," 3859659.7388637"
"936",936,"mixed",0,"James D. Martin - Skyline Wildlife Management Area",0,"596022.0391946"," 3852805.62682448"
"937",937,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"595664.638275432"," 3854751.4012033"
"938",938,"deciduous",3,"James D. Martin - Skyline Wildlife Management Area",0,"572757.251232459"," 3850356.39114648"
"939",939,"deciduous",21,"James D. Martin - Skyline Wildlife Management Area",0,"581956.227694899"," 3868734.16592592"
"940",940,"deciduous",5,"James D. Martin - Skyline Wildlife Management Area",0,"573309.001855668"," 3854158.82305065"
"941",941,"deciduous",16,"James D. Martin - Skyline Wildlife Management Area",0,"586411.091268772"," 3869242.74912311"
"942",942,"deciduous",8,"James D. Martin - Skyline Wildlife Management Area",0,"585150.825911932"," 3858785.01493825"
"943",943,"deciduous",7,"James D. Martin - Skyline Wildlife Management Area",0,"582255.025817961"," 3866495.47346543"
"944",944,"deciduous",6,"James D. Martin - Skyline Wildlife Management Area",0,"570674.0066576"," 3849237.05172155"
"945",945,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"586537.809369037"," 3863674.15036981"
"946",946,"deciduous",14,"James D. Martin - Skyline Wildlife Management Area",0,"576923.698025067"," 3860094.01542158"
"947",947,"deciduous",17,"James D. Martin - Skyline Wildlife Management Area",0,"572338.897650514"," 3851052.91079148"
"948",948,"deciduous",6,"James D. Martin - Skyline Wildlife Management Area",0,"592038.951813963"," 3863696.12473458"
"949",949,"deciduous",20,"James D. Martin - Skyline Wildlife Management Area",0,"576459.254178896"," 3852190.4073563"
"950",950,"deciduous",3,"James D. Martin - Skyline Wildlife Management Area",0,"584598.46068244"," 3857791.12332417"
"951",951,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"590804.233604251"," 3869428.4389862"
"952",952,"deciduous",2,"James D. Martin - Skyline Wildlife Management Area",0,"594242.609907746"," 3869793.20654821"
"953",953,"open",13,"James D. Martin - Skyline Wildlife Management Area",0,"575153.301297823"," 3852193.32590368"
"954",954,"deciduous",17,"James D. Martin - Skyline Wildlife Management Area",0,"580813.927414246"," 3869797.16904892"
"955",955,"deciduous",5,"James D. Martin - Skyline Wildlife Management Area",0,"592687.187387427"," 3864113.35418586"
"956",956,"deciduous",3,"James D. Martin - Skyline Wildlife Management Area",0,"574744.694125629"," 3852052.36594003"
"957",957,"deciduous",8,"James D. Martin - Skyline Wildlife Management Area",0,"589359.53541545"," 3867383.01959234"
"958",958,"open",24,"James D. Martin - Skyline Wildlife Management Area",0,"575153.07998402"," 3851565.9214395"
"959",959,"deciduous",25,"James D. Martin - Skyline Wildlife Management Area",0,"588887.536581577"," 3870026.35077087"
"960",960,"open",0,"James D. Martin - Skyline Wildlife Management Area",0,"577053.635362978"," 3862680.98352601"
"961",961,"deciduous",12,"James D. Martin - Skyline Wildlife Management Area",0,"578250.78937839"," 3862807.78962174"
"962",962,"deciduous",13,"James D. Martin - Skyline Wildlife Management Area",0,"588062.57952332"," 3872164.97449903"
"963",963,"deciduous",4,"James D. Martin - Skyline Wildlife Management Area",0,"572319.885418565"," 3849919.34763756"
"964",964,"deciduous",18,"James D. Martin - Skyline Wildlife Management Area",0,"595941.345433207"," 3854785.1969971"
"965",965,"deciduous",8,"James D. Martin - Skyline Wildlife Management Area",0,"577227.628562905"," 3860095.40542703"
"966",966,"deciduous",17,"James D. Martin - Skyline Wildlife Management Area",0,"590948.452397721"," 3868100.43234814"
"967",967,"deciduous",15,"James D. Martin - Skyline Wildlife Management Area",0,"597779.054902589"," 3857122.5594751"
"968",968,"deciduous",3,"James D. Martin - Skyline Wildlife Management Area",0,"571898.03363521"," 3848704.02526013"
"969",969,"deciduous",16,"James D. Martin - Skyline Wildlife Management Area",0,"581517.685569422"," 3869223.36972196"
"970",970,"deciduous",14,"James D. Martin - Skyline Wildlife Management Area",0,"583054.134344164"," 3871588.77011776"
"971",971,"deciduous",2,"James D. Martin - Skyline Wildlife Management Area",0,"594085.011807182"," 3870046.98007509"
"972",972,"deciduous",23,"James D. Martin - Skyline Wildlife Management Area",0,"585708.151777129"," 3868263.03551591"
"973",973,"deciduous",19,"James D. Martin - Skyline Wildlife Management Area",0,"589907.300352972"," 3870826.98795757"
"974",974,"deciduous",8,"James D. Martin - Skyline Wildlife Management Area",0,"589012.919085526"," 3868192.25694507"
"975",975,"deciduous",2,"James D. Martin - Skyline Wildlife Management Area",0,"574364.178169433"," 3854388.5645681"
"976",976,"deciduous",17,"James D. Martin - Skyline Wildlife Management Area",0,"591891.286976146"," 3869983.7719173"
"977",977,"deciduous",3,"James D. Martin - Skyline Wildlife Management Area",0,"592273.332043848"," 3865167.93899072"
"978",978,"deciduous",8,"James D. Martin - Skyline Wildlife Management Area",0,"593742.002832307"," 3869332.27009159"
"979",979,"deciduous",17,"James D. Martin - Skyline Wildlife Management Area",0,"591689.621599122"," 3867911.44664476"
"980",980,"deciduous",1,"James D. Martin - Skyline Wildlife Management Area",0,"585331.192380419"," 3858140.69368619"
"981",981,"deciduous",3,"James D. Martin - Skyline Wildlife Management Area",0,"572999.617768412"," 3850662.32488913"
"982",982,"deciduous",14,"James D. Martin - Skyline Wildlife Management Area",0,"578399.646819522"," 3854338.92142819"
"983",983,"deciduous",13,"James D. Martin - Skyline Wildlife Management Area",0,"584847.360992536"," 3866909.74288762"
"984",984,"deciduous",10,"James D. Martin - Skyline Wildlife Management Area",0,"591140.718015705"," 3871637.46818097"
"985",985,"deciduous",21,"James D. Martin - Skyline Wildlife Management Area",0,"590192.677636238"," 3870949.60841291"
"986",986,"deciduous",14,"James D. Martin - Skyline Wildlife Management Area",0,"589156.93423571"," 3869672.4815347"
"987",987,"mixed",7,"Upper State Special Opportunity Area",0,"407751.201401044"," 3492285.04201555"
"988",988,"deciduous",10,"Upper State Special Opportunity Area",0,"407711.932035612"," 3491868.68537264"
"989",989,"mixed",9,"Upper State Special Opportunity Area",1,"408792.321979048"," 3491138.24702219"
"990",990,"evergreen",3,"Upper State Special Opportunity Area",0,"408984.141706667"," 3492530.44093021"
"991",991,"mixed",4,"Upper State Special Opportunity Area",0,"408030.328418445"," 3492679.10218049"
"992",992,"deciduous",2,"Upper State Special Opportunity Area",1,"408252.657945299"," 3491188.41147852"
"993",993,"mixed",2,"Upper State Special Opportunity Area",0,"408902.075329678"," 3490378.01843781"
"994",994,"evergreen",4,"Upper State Special Opportunity Area",1,"407299.537798771"," 3492627.02284375"
"995",995,"mixed",6,"Upper State Special Opportunity Area",0,"407101.077612854"," 3491805.45537249"
"996",996,"evergreen",5,"Upper State Special Opportunity Area",0,"408506.358991374"," 3492274.85157667"
"997",997,"evergreen",7,"Fred T. Stimpson Special Opportunity Area",1,"416374.086441047"," 3473420.24813375"
"998",998,"mixed",6,"Fred T. Stimpson Special Opportunity Area",0,"416149.625190122"," 3470080.05030269"
"999",999,"mixed",6,"Fred T. Stimpson Special Opportunity Area",0,"419182.112590458"," 3472738.70310675"
"1000",1000,"mixed",5,"Fred T. Stimpson Special Opportunity Area",0,"416831.102041802"," 3474097.91998091"
"1001",1001,"mixed",8,"Fred T. Stimpson Special Opportunity Area",0,"416343.390054796"," 3471172.39503633"
"1002",1002,"evergreen",6,"Fred T. Stimpson Special Opportunity Area",1,"419122.122526285"," 3473704.57635233"
"1003",1003,"mixed",5,"Fred T. Stimpson Special Opportunity Area",0,"416076.082483858"," 3475068.44628694"
"1004",1004,"evergreen",3,"Fred T. Stimpson Special Opportunity Area",0,"418361.766071394"," 3470774.4293642"
"1005",1005,"open",0,"Fred T. Stimpson Special Opportunity Area",1,"415362.757773628"," 3471353.69281292"
"1006",1006,"mixed",6,"Fred T. Stimpson Special Opportunity Area",0,"416579.184986906"," 3473671.23792326"
"1007",1007,"evergreen",4,"Fred T. Stimpson Special Opportunity Area",1,"417664.087815322"," 3469789.02122275"
"1008",1008,"evergreen",10,"Fred T. Stimpson Special Opportunity Area",0,"416551.027649959"," 3474334.04927626"
"1009",1009,"evergreen",3,"Fred T. Stimpson Special Opportunity Area",1,"418153.017366378"," 3469203.307454"
"1010",1010,"mixed",9,"Fred T. Stimpson Special Opportunity Area",0,"416102.621043967"," 3471825.01159535"
"1011",1011,"evergreen",2,"Fred T. Stimpson Special Opportunity Area",0,"419088.621820016"," 3469506.33222344"
"1012",1012,"mixed",4,"Fred T. Stimpson Special Opportunity Area",0,"417055.26629299"," 3470385.88715337"
"1013",1013,"evergreen",7,"Fred T. Stimpson Special Opportunity Area",0,"418528.351570436"," 3472859.59472851"
"1014",1014,"mixed",17,"Fred T. Stimpson Special Opportunity Area",0,"416320.574476644"," 3474775.61664831"
"1015",1015,"mixed",9,"Fred T. Stimpson Special Opportunity Area",0,"416747.137545186"," 3470324.53856149"
"1016",1016,"evergreen",3,"Fred T. Stimpson Special Opportunity Area",0,"418395.522086361"," 3470171.08062023"
"1017",1017,"evergreen",2,"Fred T. Stimpson Special Opportunity Area",0,"418751.33049622"," 3471698.47487064"
"1018",1018,"mixed",5,"Fred T. Stimpson Special Opportunity Area",1,"417377.280010502"," 3472516.62019665"
"1019",1019,"mixed",6,"Fred T. Stimpson Special Opportunity Area",1,"417039.92262898"," 3474708.65991299"
"1020",1020,"evergreen",5,"Fred T. Stimpson Special Opportunity Area",0,"417646.184751362"," 3471201.17178818"
"1021",1021,"mixed",10,"Fred T. Stimpson Special Opportunity Area",0,"416954.787990385"," 3473486.23182793"
"1022",1022,"evergreen",8,"Fred T. Stimpson Special Opportunity Area",0,"419058.598900718"," 3470469.46410294"
"1023",1023,"mixed",10,"Fred T. Stimpson Special Opportunity Area",1,"417259.139745089"," 3474148.10168862"
"1024",1024,"evergreen",10,"Fred T. Stimpson Special Opportunity Area",1,"418068.395693756"," 3474072.76458212"
"1025",1025,"open",6,"Fred T. Stimpson Special Opportunity Area",0,"417572.279806554"," 3470097.6738293"
